Datetime,Station,WindDirection,WindSpeedAvg60min,WindSpeedAvg10min,WindGust,Temperature,DewPoint,Sunshineperhour,GlobalRadiation,PrecipitationDuration,HourlyPrecipitationAmount,Pressure,HorizontalVisibility,CloudCover,RelativeAtmosphericHumidity,IndicatorWeatherCode,Fog,Rain,Snow,Thunder,IceFormation,AvgDailyTemperature,TemperatureAvgMonthlyTemperature
2021-04-19 14:00:00,260,170,30,20,60,13.0,74,1,90,0,0,10196,79,8,68,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 15:00:00,260,130,30,30,50,13.200000000000001,71,5,120,0,0,10195,80,8,66,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 16:00:00,260,150,20,20,40,13.0,59,6,87,0,0,10195,82,8,62,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 17:00:00,260,0,10,0,30,12.600000000000001,60,0,23,0,0,10194,81,8,63,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 18:00:00,260,160,10,10,10,10.0,70,2,4,0,0,10195,70,3,81,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 19:00:00,260,0,0,0,10,7.4,65,0,0,0,0,10195,61,1,94,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 20:00:00,260,160,10,10,10,6.2,57,0,0,0,0,10195,65,1,96,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 21:00:00,260,10,10,10,10,5.7,53,0,0,0,0,10195,65,2,97,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 22:00:00,260,30,10,10,20,4.9,47,0,0,0,0,10195,56,2,98,7,0,0,0,0,0,8.8375,6.649583333333333
2021-04-19 23:00:00,260,40,10,10,20,4.6000000000000005,41,0,0,0,0,10192,60,3,96,5,0,0,0,0,0,8.8375,6.649583333333333
2021-04-20 00:00:00,260,60,10,10,20,5.300000000000001,50,0,0,0,0,10188,58,8,98,7,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 01:00:00,260,60,10,10,20,5.6000000000000005,51,0,0,0,0,10186,57,8,96,7,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 02:00:00,260,50,10,10,10,4.2,41,0,0,0,0,10185,2,2,99,7,1,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 03:00:00,260,70,10,10,20,3.1,30,0,0,0,0,10183,7,0,99,7,1,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 04:00:00,260,50,10,10,20,2.9000000000000004,26,0,2,0,0,10183,5,0,98,7,1,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 05:00:00,260,40,10,20,30,6.0,50,10,29,0,0,10185,50,0,93,7,1,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 06:00:00,260,80,10,10,20,9.9,50,10,84,0,0,10185,58,0,72,7,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 07:00:00,260,150,10,10,20,12.600000000000001,50,10,141,0,0,10184,60,0,60,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 08:00:00,260,140,10,10,30,14.600000000000001,51,10,194,0,0,10183,68,0,53,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 09:00:00,260,210,20,20,60,15.8,45,10,241,0,0,10182,72,1,46,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 10:00:00,260,210,10,20,50,15.600000000000001,46,1,139,0,0,10178,74,7,47,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 11:00:00,260,990,20,10,40,16.900000000000002,45,5,202,0,0,10174,74,8,43,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 12:00:00,260,360,20,20,40,16.3,52,2,142,0,0,10172,74,7,47,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 13:00:00,260,320,20,20,40,16.3,49,0,98,0,0,10169,72,8,46,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 14:00:00,260,320,20,20,50,16.5,53,5,150,0,0,10166,70,8,47,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 15:00:00,260,360,30,30,60,16.0,48,0,60,0,0,10166,77,8,47,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 16:00:00,260,320,20,20,40,15.8,50,0,40,0,0,10165,76,6,48,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 17:00:00,260,20,20,20,40,14.9,56,8,33,0,0,10164,77,0,53,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 18:00:00,260,20,30,20,50,12.700000000000001,62,2,5,0,0,10170,72,0,64,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 19:00:00,260,360,20,10,40,10.5,61,0,0,0,0,10173,67,0,74,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 20:00:00,260,340,20,20,30,9.700000000000001,53,0,0,0,0,10173,67,0,74,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 21:00:00,260,340,20,10,30,7.300000000000001,50,0,0,0,0,10172,65,0,85,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 22:00:00,260,340,20,20,30,7.300000000000001,48,0,0,0,0,10173,65,0,84,5,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-20 23:00:00,260,340,20,20,30,5.1000000000000005,41,0,0,0,0,10171,58,0,93,7,0,0,0,0,0,10.870833333333335,6.649583333333333
2021-04-21 00:00:00,260,330,10,10,20,4.2,38,0,0,0,0,10169,56,5,96,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 01:00:00,260,320,10,10,20,3.7,34,0,0,0,0,10168,22,6,98,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 02:00:00,260,320,20,30,30,5.300000000000001,49,0,0,0,0,10170,28,8,97,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 03:00:00,260,330,20,20,40,5.800000000000001,53,0,0,0,0,10169,37,7,96,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 04:00:00,260,330,20,30,40,5.9,54,0,3,0,0,10172,36,8,96,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 05:00:00,260,340,30,30,40,7.6000000000000005,62,8,31,0,0,10175,50,8,90,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 06:00:00,260,350,30,30,50,9.3,63,7,74,0,0,10179,58,3,81,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 07:00:00,260,350,40,40,80,11.3,64,10,133,0,0,10183,59,1,72,7,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 08:00:00,260,360,50,50,90,12.0,64,9,188,0,0,10189,62,7,68,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 09:00:00,260,360,60,60,90,11.200000000000001,66,6,198,0,0,10194,62,8,73,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 10:00:00,260,360,60,60,100,10.8,61,1,135,0,0,10197,67,8,72,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 11:00:00,260,10,60,60,110,12.0,49,4,197,0,0,10198,80,7,61,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 12:00:00,260,360,60,50,100,12.4,45,8,232,0,0,10197,78,4,58,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 13:00:00,260,360,50,50,90,12.200000000000001,34,10,240,0,0,10199,78,2,54,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 14:00:00,260,350,60,70,100,11.200000000000001,26,10,214,0,0,10203,73,1,55,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 15:00:00,260,360,60,70,120,10.600000000000001,13,10,165,0,0,10206,76,0,52,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 16:00:00,260,360,70,70,120,9.5,7,10,110,0,0,10211,80,1,54,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 17:00:00,260,360,60,60,120,8.5,9,10,51,0,0,10216,81,6,58,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 18:00:00,260,360,50,40,100,7.300000000000001,7,2,5,0,0,10222,80,3,63,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 19:00:00,260,10,40,40,80,6.5,1,0,0,0,0,10229,73,8,63,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 20:00:00,260,20,30,30,60,5.9,0,0,0,0,0,10233,71,7,66,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 21:00:00,260,20,30,30,60,5.1000000000000005,-2,0,0,0,0,10236,68,1,68,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 22:00:00,260,20,20,20,50,3.8000000000000003,-1,0,0,0,0,10241,68,1,75,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-21 23:00:00,260,40,20,10,30,3.4000000000000004,2,0,0,0,0,10243,67,7,79,5,0,0,0,0,0,8.145833333333334,6.649583333333333
2021-04-22 00:00:00,260,10,10,10,20,4.2,7,0,0,0,0,10246,68,8,77,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 01:00:00,260,300,10,10,30,3.1,5,0,0,0,0,10248,67,6,83,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 02:00:00,260,330,10,10,20,3.4000000000000004,11,0,0,0,0,10250,68,7,84,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 03:00:00,260,330,20,20,50,5.0,5,0,0,0,0,10251,69,8,72,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 04:00:00,260,310,20,20,40,5.1000000000000005,3,0,2,0,0,10252,73,8,71,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 05:00:00,260,330,20,30,60,6.2,1,0,22,0,0,10259,77,7,64,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 06:00:00,260,340,30,40,70,6.800000000000001,-5,0,48,0,0,10263,76,8,59,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 07:00:00,260,360,40,30,70,8.1,2,1,87,0,0,10267,76,8,57,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 08:00:00,260,350,40,50,80,8.0,-2,1,113,0,0,10270,77,8,56,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 09:00:00,260,360,40,40,80,8.8,0,4,156,0,0,10270,80,5,53,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 10:00:00,260,340,40,40,80,10.0,-3,8,257,0,0,10271,73,4,48,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 11:00:00,260,320,40,50,80,10.5,6,10,278,0,0,10270,77,4,50,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 12:00:00,260,330,40,50,80,11.0,9,10,267,0,0,10270,78,1,49,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 13:00:00,260,350,40,40,80,11.0,6,10,261,0,0,10269,81,8,48,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 14:00:00,260,350,40,50,80,10.700000000000001,13,10,205,0,0,10271,79,7,52,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 15:00:00,260,350,40,50,80,10.5,8,10,166,0,0,10272,77,7,51,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 16:00:00,260,360,50,50,90,9.600000000000001,14,10,105,0,0,10274,80,7,56,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 17:00:00,260,360,40,50,90,8.5,12,10,50,0,0,10275,80,8,60,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 18:00:00,260,30,40,30,70,7.4,12,2,8,0,0,10281,82,6,64,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 19:00:00,260,10,30,20,60,6.5,12,0,0,0,0,10284,80,5,68,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 20:00:00,260,350,10,10,40,3.5,12,0,0,0,0,10285,70,1,84,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 21:00:00,260,300,10,10,20,2.1,13,0,0,0,0,10286,65,1,94,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 22:00:00,260,310,10,10,20,1.0,4,0,0,0,0,10288,64,0,95,5,0,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-22 23:00:00,260,330,10,10,20,0.6000000000000001,3,0,0,0,0,10288,8,7,98,7,1,0,0,0,0,6.733333333333333,6.649583333333333
2021-04-23 00:00:00,260,290,10,10,10,-0.1,-3,0,0,0,0,10289,57,2,98,7,1,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 01:00:00,260,0,0,0,30,-0.5,-6,0,0,0,0,10289,3,8,99,7,1,0,0,0,1,7.091666666666668,6.649583333333333
2021-04-23 02:00:00,260,330,10,10,10,-1.1,-12,0,0,0,0,10291,3,3,99,7,1,0,0,0,1,7.091666666666668,6.649583333333333
2021-04-23 03:00:00,260,330,10,10,20,-1.2000000000000002,-15,0,0,0,0,10293,6,0,98,7,1,0,0,0,1,7.091666666666668,6.649583333333333
2021-04-23 04:00:00,260,320,10,20,20,-0.9,-13,0,4,0,0,10299,60,0,97,7,1,0,0,0,1,7.091666666666668,6.649583333333333
2021-04-23 05:00:00,260,320,10,10,20,3.2,9,10,42,0,0,10303,65,0,85,7,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 06:00:00,260,330,20,20,40,6.7,14,10,103,0,0,10305,76,1,69,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 07:00:00,260,340,30,30,50,7.5,16,10,145,0,0,10306,80,1,66,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 08:00:00,260,320,30,30,60,8.9,17,10,198,0,0,10305,80,1,60,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 09:00:00,260,330,30,30,60,10.700000000000001,25,10,250,0,0,10304,78,0,57,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 10:00:00,260,330,30,40,70,11.100000000000001,21,10,279,0,0,10303,77,0,53,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 11:00:00,260,340,40,30,70,12.0,17,10,290,0,0,10300,80,6,49,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 12:00:00,260,340,40,40,70,12.4,25,10,283,0,0,10297,75,2,50,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 13:00:00,260,340,40,50,80,12.700000000000001,10,10,258,0,0,10294,81,4,45,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 14:00:00,260,10,40,40,80,12.9,7,10,221,0,0,10291,81,8,43,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 15:00:00,260,10,40,40,80,12.700000000000001,4,10,170,0,0,10287,81,0,42,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 16:00:00,260,30,50,50,80,11.8,19,10,111,0,0,10286,81,0,50,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 17:00:00,260,20,40,40,70,10.8,28,10,52,0,0,10286,82,0,57,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 18:00:00,260,20,40,30,70,9.1,28,2,6,0,0,10289,82,3,64,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 19:00:00,260,20,40,30,70,8.0,30,0,0,0,0,10294,75,8,70,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 20:00:00,260,20,30,40,50,7.300000000000001,34,0,0,0,0,10292,75,8,76,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 21:00:00,260,20,30,30,50,6.6000000000000005,35,0,0,0,0,10291,75,8,80,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 22:00:00,260,40,30,30,40,5.1000000000000005,28,0,0,0,0,10291,70,6,84,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-23 23:00:00,260,30,20,20,30,4.5,25,0,0,0,0,10292,69,8,87,5,0,0,0,0,0,7.091666666666668,6.649583333333333
2021-04-24 00:00:00,260,40,10,10,30,2.2,14,0,0,0,0,10290,62,7,94,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 01:00:00,260,30,10,20,30,3.3000000000000003,22,0,0,0,0,10289,62,8,92,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 02:00:00,260,20,10,10,20,1.5,13,0,0,0,0,10289,58,8,98,7,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 03:00:00,260,20,10,10,20,0.7000000000000001,4,0,0,0,0,10289,50,7,97,7,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 04:00:00,260,20,10,10,10,0.8,5,2,4,0,0,10289,58,8,97,7,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 05:00:00,260,30,10,20,20,4.1000000000000005,15,8,36,0,0,10291,59,8,83,7,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 06:00:00,260,50,20,20,30,7.1000000000000005,15,9,86,0,0,10292,66,8,68,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 07:00:00,260,50,40,40,60,8.6,15,9,151,0,0,10292,82,8,60,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 08:00:00,260,40,40,40,70,9.700000000000001,22,9,192,0,0,10291,80,8,59,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 09:00:00,260,20,40,50,80,10.8,19,8,218,0,0,10288,80,8,54,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 10:00:00,260,10,40,40,80,11.700000000000001,14,8,240,0,0,10283,81,8,49,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 11:00:00,260,10,40,50,90,11.200000000000001,26,4,203,0,0,10281,80,8,55,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 12:00:00,260,40,50,50,80,11.200000000000001,26,0,144,0,0,10281,81,8,55,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 13:00:00,260,20,50,50,80,11.8,19,0,128,0,0,10277,79,8,50,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 14:00:00,260,30,40,50,90,13.0,2,6,167,0,0,10271,81,8,41,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 15:00:00,260,40,60,60,100,12.700000000000001,-5,10,158,0,0,10268,81,8,40,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 16:00:00,260,30,60,70,110,11.0,-22,8,85,0,0,10271,83,8,39,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 17:00:00,260,40,50,50,80,10.600000000000001,-11,10,48,0,0,10272,83,8,44,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 18:00:00,260,20,50,30,100,9.200000000000001,-10,2,13,0,0,10273,83,1,48,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 19:00:00,260,30,40,40,70,7.9,-13,0,0,0,0,10278,83,0,52,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 20:00:00,260,30,40,40,70,6.6000000000000005,-5,0,0,0,0,10282,83,0,60,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 21:00:00,260,30,40,40,70,5.9,13,0,0,0,0,10283,75,0,72,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 22:00:00,260,30,30,20,60,5.0,13,0,0,0,0,10283,75,3,77,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-24 23:00:00,260,30,20,10,40,5.4,15,0,0,0,0,10282,75,8,76,5,0,0,0,0,0,7.583333333333333,6.649583333333333
2021-04-25 00:00:00,260,30,10,10,30,4.800000000000001,15,0,0,0,0,10282,74,8,79,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 01:00:00,260,30,20,20,30,5.4,15,0,0,0,0,10282,75,8,75,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 02:00:00,260,40,20,20,40,5.6000000000000005,12,0,0,0,0,10280,75,8,73,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 03:00:00,260,20,20,30,60,5.9,1,0,0,0,0,10279,80,8,66,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 04:00:00,260,40,40,40,80,5.5,-5,0,2,0,0,10280,82,8,64,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 05:00:00,260,40,30,20,60,5.6000000000000005,-5,0,12,0,0,10283,82,8,64,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 06:00:00,260,30,40,40,80,6.1000000000000005,-4,0,30,0,0,10286,81,8,63,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 07:00:00,260,30,40,40,90,6.5,-4,0,59,0,0,10289,81,8,61,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 08:00:00,260,40,50,50,80,7.2,4,0,88,0,0,10288,78,8,62,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 09:00:00,260,20,50,40,80,7.800000000000001,4,0,104,0,0,10287,81,8,59,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 10:00:00,260,30,40,50,80,8.3,6,0,134,0,0,10283,78,8,58,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 11:00:00,260,20,40,50,80,8.8,4,2,179,0,0,10279,76,7,55,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 12:00:00,260,60,40,40,70,9.3,4,4,194,0,0,10280,75,7,53,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 13:00:00,260,40,40,40,70,9.8,2,10,269,0,0,10276,81,4,51,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 14:00:00,260,30,40,40,70,10.600000000000001,8,10,216,0,0,10270,80,1,50,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 15:00:00,260,40,40,50,80,9.8,3,10,171,0,0,10267,80,4,51,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 16:00:00,260,10,40,40,80,9.3,1,10,115,0,0,10265,82,7,52,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 17:00:00,260,20,50,40,90,8.6,6,10,56,0,0,10262,81,7,57,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 18:00:00,260,350,40,40,80,7.5,10,3,11,0,0,10262,82,0,63,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 19:00:00,260,360,30,30,60,6.7,11,0,0,0,0,10262,80,0,67,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 20:00:00,260,10,30,40,70,6.2,12,0,0,0,0,10260,75,0,70,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 21:00:00,260,20,40,30,80,5.4,6,0,0,0,0,10258,75,0,71,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 22:00:00,260,20,30,30,60,4.6000000000000005,6,0,0,0,0,10257,75,0,75,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-25 23:00:00,260,20,30,30,60,3.9000000000000004,6,0,0,0,0,10257,75,0,79,5,0,0,0,0,0,7.050000000000001,6.649583333333333
2021-04-26 00:00:00,260,10,30,30,40,3.3000000000000003,6,0,0,0,0,10251,70,0,82,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 01:00:00,260,10,30,30,50,2.9000000000000004,6,0,0,0,0,10247,70,0,84,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 02:00:00,260,10,20,30,40,2.5,5,0,0,0,0,10242,70,0,86,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 03:00:00,260,20,30,20,50,2.2,4,0,0,0,0,10236,70,0,88,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 04:00:00,260,20,20,20,40,2.3000000000000003,6,2,6,0,0,10234,70,0,88,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 05:00:00,260,30,20,30,50,4.2,5,10,45,0,0,10234,75,0,77,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 06:00:00,260,30,40,40,60,6.1000000000000005,5,10,104,0,0,10232,80,0,67,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 07:00:00,260,30,40,40,60,7.6000000000000005,5,10,164,0,0,10230,81,0,60,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 08:00:00,260,40,40,40,70,9.0,5,10,218,0,0,10225,80,0,55,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 09:00:00,260,40,30,30,60,10.200000000000001,9,10,258,0,0,10220,81,0,52,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 10:00:00,260,360,30,20,60,11.0,-8,10,283,0,0,10213,81,0,44,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 11:00:00,260,50,30,20,60,11.600000000000001,2,10,296,0,0,10206,80,0,45,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 12:00:00,260,30,30,40,70,12.100000000000001,6,10,291,0,0,10198,80,0,45,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 13:00:00,260,10,40,40,80,11.8,-4,10,267,0,0,10192,80,2,43,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 14:00:00,260,20,50,50,90,11.600000000000001,0,10,229,0,0,10183,82,6,44,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 15:00:00,260,20,50,50,100,11.3,2,10,170,0,0,10176,82,3,46,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 16:00:00,260,20,50,50,90,10.8,9,10,113,0,0,10168,82,6,50,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 17:00:00,260,10,50,50,80,9.700000000000001,16,8,44,0,0,10165,82,8,56,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 18:00:00,260,20,50,50,80,8.3,17,3,9,0,0,10165,83,8,62,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 19:00:00,260,30,40,40,70,7.4,10,0,0,0,0,10167,83,8,63,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 20:00:00,260,40,40,40,60,6.300000000000001,7,0,0,0,0,10165,80,3,67,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 21:00:00,260,40,40,40,60,5.300000000000001,3,0,0,0,0,10161,75,0,70,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 22:00:00,260,50,40,40,70,4.5,0,0,0,0,0,10156,75,0,72,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-26 23:00:00,260,50,40,30,60,3.8000000000000003,-3,0,0,0,0,10150,75,1,74,5,0,0,0,0,0,7.325,6.649583333333333
2021-04-27 00:00:00,260,40,20,30,40,3.0,-5,0,0,0,0,10143,75,1,77,5,0,0,0,0,0,9.170833333333334,6.649583333333333
2021-04-27 01:00:00,260,40,30,30,50,2.7,-9,0,0,0,0,10138,75,0,77,5,0,0,0,0,0,9.170833333333334,6.649583333333333
2021-04-27 02:00:00,260,50,20,20,50,2.1,-11,0,0,0,0,10133,75,0,79,5,0,0,0,0,0,9.170833333333334,6.649583333333333
2021-04-27 03:00:00,260,50,20,20,40,1.3,-12,0,0,0,0,10130,70,1,83,5,0,0,0,0,0,9.170833333333334,6.649583333333333
2021-04-27 04:00:00,260,60,20,20,30,1.6,-10,2,7,0,0,10128,70,7,82,5,0,0,0,0,0,9.170833333333334,6.649583333333333
