Station,Date,Hour,WindDirection,WindSpeedAvg60min,WindSpeedAvg10min,WindGust,Temperature,MinTemperature6hour,DewPoint,Sunshineperhour,GlobalRadiation,PrecipitationDuration,HourlyPrecipitationAmount,Pressure,HorizontalVisibility,CloudCover,RelativeAtmosphericHumidity,WeatherCode,IndicatorWeatherCode,Fog,Rain,Snow,Thunder,IceFormation
260,20210730,3,200,20,30,50,132,     ,101,0,0,0,0,10093,70,3,81,     ,5,0,0,0,0,0
260,20210730,4,200,30,20,50,132,     ,103,0,0,0,0,10091,70,8,82,     ,5,0,0,0,0,0
260,20210730,5,170,10,10,40,128,     ,107,0,10,0,0,10088,67,8,87,     ,5,0,0,0,0,0
260,20210730,6,160,20,20,40,141,   91,113,0,30,0,0,10085,69,8,83,     ,5,0,0,0,0,0
260,20210730,7,160,20,20,50,161,     ,122,5,74,0,0,10082,70,8,77,     ,5,0,0,0,0,0
260,20210730,8,160,30,30,50,179,     ,129,2,108,0,0,10078,74,8,72,     ,5,0,0,0,0,0
260,20210730,9,160,40,40,70,200,     ,131,7,204,0,0,10074,76,8,64,     ,5,0,0,0,0,0
260,20210730,10,160,40,30,70,208,     ,132,1,160,0,0,10069,80,8,61,     ,5,0,0,0,0,0
260,20210730,11,170,40,40,80,208,     ,137,1,169,0,0,10063,81,8,63,     ,5,0,0,0,0,0
260,20210730,12,190,40,40,70,212,  142,132,0,99,0,0,10059,81,8,60,     ,5,0,0,0,0,0
260,20210730,13,180,40,30,80,212,     ,137,0,61,0,0,10053,78,8,62,     ,5,0,0,0,0,0
260,20210730,14,240,40,40,90,171,     ,162,0,34,6,19,10059,39,8,94,   82,7,0,1,0,0,0
260,20210730,15,210,30,40,70,197,     ,166,8,186,2,4,10049,70,6,81,   23,7,0,1,0,0,0
260,20210730,16,220,50,40,110,185,     ,156,3,77,2,3,10050,70,8,83,   26,7,0,1,0,1,0
260,20210730,17,230,40,50,80,174,     ,149,7,88,1,14,10047,50,7,85,   82,7,0,1,0,0,0
260,20210730,18,210,40,40,90,180,  171,134,7,74,0,-1,10045,75,2,74,   23,7,0,1,0,0,0
260,20210730,19,210,60,80,170,177,     ,116,7,24,0,0,10046,80,1,67,     ,5,0,0,0,0,0
260,20210730,20,210,60,70,130,171,     ,117,0,3,0,0,10046,75,4,70,     ,5,0,0,0,0,0
260,20210730,21,200,60,60,120,167,     ,120,0,0,0,0,10042,75,8,74,     ,5,0,0,0,0,0
260,20210730,22,210,70,70,150,166,     ,124,0,0,0,0,10038,75,7,76,     ,5,0,0,0,0,0
260,20210730,23,210,70,80,140,165,     ,127,0,0,0,0,10034,75,7,78,     ,5,0,0,0,0,0
260,20210730,24,210,70,80,140,161,  158,133,0,0,0,-1,10034,63,7,83,   81,7,0,1,0,0,0
260,20210731,1,210,70,70,130,159,     ,135,0,0,0,-1,10032,70,6,85,   23,7,0,1,0,0,0
260,20210731,2,220,60,60,110,156,     ,138,0,0,1,2,10032,65,8,89,   57,7,0,1,0,0,0
260,20210731,3,230,50,50,120,151,     ,143,0,0,7,26,10032,65,8,94,   51,7,0,1,0,0,0
260,20210731,4,240,50,40,100,153,     ,141,0,1,0,-1,10035,65,8,92,   23,7,0,1,0,0,0
260,20210731,5,230,40,40,90,150,     ,138,0,6,3,8,10041,65,8,92,   81,7,0,1,0,0,0
260,20210731,6,230,50,50,90,152,  147,136,0,9,4,10,10045,70,8,89,   23,7,0,1,0,0,0
260,20210731,7,240,50,50,90,159,     ,134,0,26,0,0,10050,70,8,85,     ,5,0,0,0,0,0
260,20210731,8,240,40,50,100,162,     ,144,1,58,0,-1,10055,70,8,89,   23,7,0,1,0,0,0
260,20210731,9,250,50,40,110,159,     ,151,0,60,5,20,10060,35,8,95,   82,7,0,1,0,0,0
260,20210731,10,270,40,50,90,177,     ,149,4,113,3,3,10065,70,7,83,   23,7,0,1,0,0,0
260,20210731,11,260,50,50,120,183,     ,147,4,211,0,0,10072,75,8,79,     ,5,0,0,0,0,0
260,20210731,12,280,50,40,110,173,  151,151,3,166,2,5,10077,69,8,86,   81,7,0,1,0,0,0
260,20210731,13,270,50,50,100,186,     ,141,6,197,0,-1,10080,75,7,75,   23,7,0,1,0,0,0
260,20210731,14,260,50,60,110,167,     ,149,4,130,2,12,10088,59,7,88,   81,7,0,1,0,0,0
260,20210731,15,260,40,40,90,187,     ,155,2,112,0,-1,10088,70,7,81,   23,7,0,1,0,0,0
260,20210731,16,270,40,40,90,191,     ,141,8,133,0,0,10090,75,5,72,     ,5,0,0,0,0,0
260,20210731,17,280,40,40,80,198,     ,140,9,110,0,0,10088,80,5,69,     ,5,0,0,0,0,0
260,20210731,18,280,30,20,80,190,  171,135,10,81,0,0,10090,75,1,70,    1,7,0,0,0,0,0
260,20210731,19,270,20,20,60,180,     ,135,10,32,0,0,10092,75,3,75,     ,5,0,0,0,0,0
260,20210731,20,260,20,20,50,165,     ,137,0,2,0,0,10093,70,0,83,     ,5,0,0,0,0,0
260,20210731,21,230,10,10,30,138,     ,131,0,0,0,0,10095,65,0,95,     ,5,0,0,0,0,0
260,20210731,22,210,10,10,20,131,     ,129,0,0,0,0,10094,59,0,98,   10,7,0,0,0,0,0
260,20210731,23,210,10,10,20,124,     ,122,0,0,0,0,10093,9,0,99,   34,7,1,0,0,0,0
260,20210731,24,220,20,20,30,136,  102,133,0,0,0,0,10088,59,0,98,   20,7,1,0,0,0,0
260,20210801,1,210,20,30,40,147,     ,142,0,0,0,0,10086,58,1,96,   10,7,0,0,0,0,0
260,20210801,2,220,20,20,40,147,     ,142,0,0,0,0,10083,50,7,97,   10,7,0,0,0,0,0
260,20210801,3,210,30,30,50,150,     ,142,0,0,0,0,10082,58,8,95,   10,7,0,0,0,0,0
260,20210801,4,220,30,20,50,149,     ,142,0,0,0,0,10082,59,8,95,   10,7,0,0,0,0,0
260,20210801,5,220,30,30,50,149,     ,141,0,6,0,0,10083,57,8,94,   10,7,0,0,0,0,0
260,20210801,6,200,30,30,60,153,  119,145,0,27,0,0,10084,50,8,94,   10,7,0,0,0,0,0
260,20210801,7,220,40,40,60,160,     ,152,1,39,0,0,10084,44,8,94,   10,7,0,0,0,0,0
260,20210801,8,220,30,30,70,173,     ,154,0,67,0,0,10084,58,8,88,   10,7,0,0,0,0,0
260,20210801,9,250,40,50,80,172,     ,152,3,115,2,2,10086,60,8,87,   57,7,0,1,0,0,0
260,20210801,10,280,30,30,70,172,     ,157,0,54,4,2,10090,65,8,91,   81,7,0,1,0,1,0
260,20210801,11,260,30,30,60,184,     ,147,3,201,3,1,10091,75,8,78,   23,7,0,1,0,0,0
260,20210801,12,990,20,10,60,172,  152,149,1,98,3,18,10092,70,8,86,   23,7,0,1,0,0,0
260,20210801,13,300,30,40,90,180,     ,141,3,160,0,-1,10094,75,8,78,   23,7,0,1,0,0,0
260,20210801,14,320,30,40,70,185,     ,142,3,168,0,0,10099,75,7,75,     ,5,0,0,0,0,0
260,20210801,15,300,40,30,70,185,     ,136,4,143,0,0,10100,75,6,73,    1,7,0,0,0,0,0
260,20210801,16,310,40,40,70,183,     ,130,0,70,0,0,10104,75,8,71,     ,5,0,0,0,0,0
260,20210801,17,310,40,40,80,175,     ,126,2,71,0,0,10106,75,8,72,     ,5,0,0,0,0,0
260,20210801,18,300,30,20,70,177,  176,123,7,64,0,0,10110,75,7,70,    1,7,0,0,0,0,0
260,20210801,19,310,30,30,60,163,     ,115,8,32,0,0,10116,75,4,73,     ,5,0,0,0,0,0
260,20210801,20,300,20,20,50,150,     ,113,0,2,0,0,10122,75,0,78,     ,5,0,0,0,0,0
260,20210801,21,310,20,10,40,137,     ,113,0,0,0,0,10125,70,1,85,     ,5,0,0,0,0,0
260,20210801,22,290,10,10,20,128,     ,114,0,0,0,0,10126,65,4,91,     ,5,0,0,0,0,0
260,20210801,23,280,10,10,20,115,     ,112,0,0,0,0,10128,65,1,97,     ,5,0,0,0,0,0
260,20210801,24,270,10,10,20,122,   95,118,0,0,0,0,10128,65,8,97,     ,5,0,0,0,0,0
260,20210802,1,250,10,20,30,132,     ,113,0,0,0,0,10127,70,8,88,     ,5,0,0,0,0,0
260,20210802,2,250,20,10,30,135,     ,114,0,0,0,0,10129,70,8,87,     ,5,0,0,0,0,0
260,20210802,3,260,10,20,30,131,     ,115,0,0,0,0,10129,70,7,90,     ,5,0,0,0,0,0
260,20210802,4,230,10,20,30,110,     ,106,0,0,0,0,10132,65,1,97,     ,5,0,0,0,0,0
260,20210802,5,230,10,10,20,117,     ,112,5,12,0,0,10135,65,3,97,     ,5,0,0,0,0,0
260,20210802,6,270,10,10,20,152,   84,118,10,56,0,0,10137,75,1,80,     ,5,0,0,0,0,0
260,20210802,7,320,20,20,40,161,     ,113,9,99,0,0,10139,75,2,72,     ,5,0,0,0,0,0
260,20210802,8,300,20,20,40,169,     ,103,8,150,0,0,10140,80,5,65,     ,5,0,0,0,0,0
260,20210802,9,330,20,20,90,163,     ,110,0,59,0,-1,10142,75,8,70,   23,7,0,1,0,0,0
260,20210802,10,290,20,30,50,176,     ,101,4,192,0,0,10145,80,7,61,     ,5,0,0,0,0,0
260,20210802,11,310,20,20,50,181,     ,94,2,169,0,0,10144,81,8,56,     ,5,0,0,0,0,0
260,20210802,12,260,20,20,50,183,  153,101,1,169,0,0,10146,81,8,59,    2,7,0,0,0,0,0
260,20210802,13,280,20,20,50,183,     ,91,0,103,0,0,10146,82,8,55,     ,5,0,0,0,0,0
260,20210802,14,310,30,30,60,190,     ,92,1,151,0,0,10146,80,8,53,     ,5,0,0,0,0,0
260,20210802,15,330,30,30,60,192,     ,97,3,152,0,0,10145,80,8,53,     ,5,0,0,0,0,0
260,20210802,16,340,30,40,70,192,     ,100,5,132,0,0,10144,83,7,55,     ,5,0,0,0,0,0
260,20210802,17,330,30,30,60,181,     ,103,8,96,0,0,10144,82,2,60,     ,5,0,0,0,0,0
260,20210802,18,310,30,20,50,176,  175,101,9,56,0,0,10145,82,8,61,     ,5,0,0,0,0,0
260,20210802,19,320,20,20,40,169,     ,106,8,32,0,0,10148,80,4,66,     ,5,0,0,0,0,0
260,20210802,20,300,10,10,30,133,     ,112,0,1,0,0,10150,70,5,86,     ,5,0,0,0,0,0
260,20210802,21,350,10,10,20,115,     ,109,0,0,0,0,10153,65,8,96,     ,5,0,0,0,0,0
260,20210802,22,0,10,0,20,103,     ,98,0,0,0,0,10154,65,8,97,     ,5,0,0,0,0,0
260,20210802,23,0,0,0,10,110,     ,105,0,0,0,0,10151,65,8,97,     ,5,0,0,0,0,0
260,20210802,24,990,10,10,10,113,   89,109,0,0,0,0,10148,65,8,97,     ,5,0,0,0,0,0
260,20210803,1,320,10,10,20,109,     ,104,0,0,0,0,10145,65,8,97,     ,5,0,0,0,0,0
260,20210803,2,50,10,10,20,107,     ,102,0,0,0,0,10144,61,8,97,     ,5,0,0,0,0,0
260,20210803,3,0,0,0,10,108,     ,103,0,0,0,0,10144,65,8,97,     ,5,0,0,0,0,0
260,20210803,4,340,10,10,20,115,     ,111,0,1,0,0,10142,65,8,97,     ,5,0,0,0,0,0
260,20210803,5,50,10,20,30,122,     ,113,0,6,0,-1,10140,65,8,94,   23,7,0,1,0,0,0
260,20210803,6,70,10,10,30,132,   85,115,2,38,0,0,10140,70,8,89,    2,7,0,0,0,0,0
260,20210803,7,40,10,20,30,143,     ,115,0,38,0,0,10139,70,8,83,     ,5,0,0,0,0,0
260,20210803,8,50,20,30,50,160,     ,115,1,96,0,0,10139,75,8,74,     ,5,0,0,0,0,0
260,20210803,9,30,30,20,50,168,     ,118,0,91,0,0,10138,75,8,72,     ,5,0,0,0,0,0
260,20210803,10,40,20,20,40,169,     ,120,0,102,0,0,10137,75,8,72,     ,5,0,0,0,0,0
260,20210803,11,30,20,20,40,173,     ,121,1,98,0,0,10135,75,8,71,     ,5,0,0,0,0,0
260,20210803,12,990,20,10,40,151,  130,130,0,28,6,59,10137,27,8,87,   82,7,0,1,0,0,0
260,20210803,13,40,20,20,30,157,     ,141,0,36,5,5,10134,62,8,90,   23,7,0,1,0,0,0
260,20210803,14,50,20,30,50,173,     ,134,2,138,0,0,10132,68,8,78,     ,5,0,0,0,0,0
260,20210803,15,30,30,30,50,181,     ,133,5,176,0,0,10130,72,7,73,    1,7,0,0,0,0,0
260,20210803,16,40,20,30,50,177,     ,127,0,52,0,0,10130,75,8,72,     ,5,0,0,0,0,0
260,20210803,17,40,30,30,50,175,     ,126,0,46,0,0,10129,75,8,72,     ,5,0,0,0,0,0
260,20210803,18,40,20,20,50,174,  149,127,5,53,0,0,10133,75,8,73,    2,7,0,0,0,0,0
260,20210803,19,30,20,20,30,165,     ,119,2,10,0,0,10135,75,8,74,     ,5,0,0,0,0,0
260,20210803,20,20,20,10,30,137,     ,124,0,2,0,0,10137,65,0,91,     ,5,0,0,0,0,0
260,20210803,21,0,0,0,20,124,     ,121,0,0,0,0,10140,65,7,97,     ,5,0,0,0,0,0
260,20210803,22,0,10,0,10,111,     ,108,0,0,0,0,10141,60,1,97,     ,5,0,0,0,0,0
260,20210803,23,0,0,0,10,106,     ,105,0,0,0,0,10140,4,0,99,   34,7,1,0,0,0,0
260,20210803,24,30,10,10,20,99,   80,94,0,0,0,0,10139,61,0,97,   20,7,1,0,0,0,0
260,20210804,1,40,10,10,10,92,     ,87,0,0,0,0,10140,65,0,97,     ,5,0,0,0,0,0
260,20210804,2,30,10,10,20,95,     ,93,0,0,0,0,10139,56,5,98,   20,7,1,0,0,0,0
260,20210804,3,60,10,10,20,102,     ,101,0,0,0,0,10138,59,6,98,   10,7,0,0,0,0,0
260,20210804,4,0,10,0,20,101,     ,98,0,0,0,0,10137,34,3,98,   10,7,0,0,0,0,0
260,20210804,5,50,10,10,20,106,     ,103,3,10,0,0,10140,35,1,98,   20,7,1,0,0,0,0
260,20210804,6,70,10,10,20,126,   71,123,7,42,0,0,10143,64,2,98,    3,7,0,0,0,0,0
260,20210804,7,90,10,10,20,150,     ,125,5,83,0,0,10144,70,3,85,     ,5,0,0,0,0,0
260,20210804,8,70,10,10,20,174,     ,125,8,143,0,0,10143,75,0,73,     ,5,0,0,0,0,0
260,20210804,9,120,10,10,20,188,     ,125,10,210,0,0,10141,80,0,67,     ,5,0,0,0,0,0
260,20210804,10,130,10,20,40,201,     ,116,10,258,0,0,10139,80,2,58,     ,5,0,0,0,0,0
260,20210804,11,110,20,10,70,198,     ,122,4,161,0,0,10137,82,6,61,     ,5,0,0,0,0,0
260,20210804,12,990,10,10,30,204,  127,116,0,92,0,0,10134,82,8,56,     ,5,0,0,0,0,0
260,20210804,13,10,20,30,50,199,     ,125,0,69,0,0,10132,81,8,62,     ,5,0,0,0,0,0
260,20210804,14,30,30,30,60,210,     ,142,9,253,0,0,10130,80,2,65,     ,5,0,0,0,0,0
260,20210804,15,20,30,30,50,205,     ,119,8,191,0,0,10128,81,0,57,     ,5,0,0,0,0,0
260,20210804,16,50,20,20,40,205,     ,128,3,99,0,0,10125,82,4,61,     ,5,0,0,0,0,0
260,20210804,17,20,20,20,40,200,     ,136,0,34,0,0,10122,80,8,66,     ,5,0,0,0,0,0
260,20210804,18,320,30,30,60,178,  176,137,0,12,2,1,10123,68,8,76,   81,7,0,1,0,0,0
260,20210804,19,300,20,10,50,166,     ,148,0,2,6,3,10126,68,8,89,   51,7,0,1,0,1,0
260,20210804,20,360,20,20,30,164,     ,151,0,1,5,2,10126,65,8,91,   23,7,0,1,0,0,0
260,20210804,21,360,10,10,30,156,     ,152,0,0,0,0,10126,57,8,97,   10,7,0,0,0,0,0
260,20210804,22,40,0,10,10,154,     ,151,0,0,0,0,10126,56,8,98,   10,7,0,0,0,0,0
260,20210804,23,300,10,10,10,149,     ,146,0,0,0,0,10123,48,8,98,   10,7,0,0,0,0,0
260,20210804,24,0,10,0,20,135,  119,134,0,0,0,0,10119,3,1,99,   34,7,1,0,0,0,0
260,20210805,1,50,0,10,30,123,     ,122,0,0,0,0,10115,2,6,99,   34,7,1,0,0,0,0
260,20210805,2,50,0,10,10,117,     ,117,0,0,0,0,10110,3,0,99,   32,7,1,0,0,0,0
260,20210805,3,0,10,0,10,114,     ,114,0,0,0,0,10108,4,6,99,   32,7,1,0,0,0,0
260,20210805,4,100,10,10,10,122,     ,119,0,0,0,0,10105,44,8,98,   20,7,1,0,0,0,0
260,20210805,5,100,10,10,10,132,     ,129,0,4,0,0,10103,56,8,98,   10,7,0,0,0,0,0
260,20210805,6,0,10,0,20,144,   98,141,0,17,0,0,10101,58,8,98,   10,7,0,0,0,0,0
260,20210805,7,150,10,10,20,176,     ,140,5,82,0,0,10102,62,8,79,     ,5,0,0,0,0,0
260,20210805,8,140,10,10,30,197,     ,140,5,131,0,0,10098,70,7,70,     ,5,0,0,0,0,0
260,20210805,9,110,10,20,30,205,     ,139,9,201,0,0,10096,70,4,65,     ,5,0,0,0,0,0
260,20210805,10,100,10,20,30,215,     ,142,9,240,0,0,10091,73,0,63,     ,5,0,0,0,0,0
260,20210805,11,180,20,20,40,213,     ,142,5,203,0,0,10087,72,7,64,     ,5,0,0,0,0,0
260,20210805,12,190,20,20,50,215,  147,135,1,135,0,0,10081,68,8,60,     ,5,0,0,0,0,0
260,20210805,13,990,20,10,40,217,     ,139,3,178,0,0,10074,71,4,61,     ,5,0,0,0,0,0
260,20210805,14,180,10,20,50,230,     ,144,2,146,0,0,10069,69,8,58,     ,5,0,0,0,0,0
260,20210805,15,140,30,40,60,214,     ,137,3,134,0,0,10064,72,8,61,     ,5,0,0,0,0,0
260,20210805,16,120,20,30,50,223,     ,148,2,81,0,0,10057,63,8,62,     ,5,0,0,0,0,0
260,20210805,17,130,20,20,40,223,     ,153,8,106,0,0,10052,67,7,64,     ,5,0,0,0,0,0
260,20210805,18,140,20,20,40,218,  212,142,10,69,0,0,10047,75,0,62,     ,5,0,0,0,0,0
260,20210805,19,130,20,20,40,196,     ,151,8,22,0,0,10046,67,1,75,     ,5,0,0,0,0,0
260,20210805,20,110,20,20,30,171,     ,149,0,1,0,0,10042,64,1,87,     ,5,0,0,0,0,0
260,20210805,21,100,30,30,40,176,     ,147,0,0,0,0,10038,62,3,82,     ,5,0,0,0,0,0
260,20210805,22,120,30,30,50,179,     ,143,0,0,0,0,10030,69,8,79,     ,5,0,0,0,0,0
260,20210805,23,130,30,30,50,186,     ,141,0,0,0,0,10021,75,8,74,     ,5,0,0,0,0,0
260,20210805,24,140,30,30,50,180,  139,145,0,0,0,0,10017,75,8,79,     ,5,0,0,0,0,0
260,20210806,1,150,30,20,50,180,     ,147,0,0,0,0,10013,75,8,80,     ,5,0,0,0,0,0
260,20210806,2,150,30,30,90,180,     ,146,0,0,0,-1,10009,68,8,80,   81,7,0,1,0,0,0
260,20210806,3,170,30,40,70,184,     ,145,0,0,0,-1,10005,75,8,78,   23,7,0,1,0,0,0
260,20210806,4,170,40,40,70,180,     ,149,0,1,0,0,10002,70,8,82,     ,5,0,0,0,0,0
260,20210806,5,190,40,30,80,176,     ,156,0,3,0,-1,10004,70,8,87,   57,7,0,1,0,0,0
260,20210806,6,190,30,30,60,176,  172,158,0,24,0,-1,10005,69,8,89,   81,7,0,1,0,0,0
260,20210806,7,200,30,40,60,178,     ,155,0,33,0,-1,10008,70,8,86,   23,7,0,1,0,0,0
260,20210806,8,200,50,60,90,190,     ,150,5,112,0,-1,10010,75,5,77,   23,7,0,1,0,0,0
260,20210806,9,210,50,50,110,197,     ,148,8,187,0,0,10011,75,7,73,    3,7,0,0,0,0,0
260,20210806,10,210,50,60,130,198,     ,142,2,111,0,0,10014,75,7,70,     ,5,0,0,0,0,0
260,20210806,11,210,60,60,110,209,     ,150,4,180,0,0,10011,80,7,69,     ,5,0,0,0,0,0
260,20210806,12,210,60,60,130,185,  167,163,4,134,3,20,10016,70,8,87,   91,7,0,1,0,1,0
260,20210806,13,220,60,60,110,186,     ,155,2,111,1,1,10014,70,8,82,   91,7,0,1,0,1,0
260,20210806,14,220,50,60,120,203,     ,147,3,148,0,0,10016,75,7,70,   26,7,0,0,0,1,0
260,20210806,15,240,60,60,120,214,     ,137,4,153,0,0,10019,81,7,61,   26,7,0,0,0,1,0
260,20210806,16,230,60,60,120,216,     ,129,7,133,0,0,10020,79,4,57,   12,7,0,0,0,0,0
260,20210806,17,250,70,50,130,212,     ,130,10,131,0,0,10021,79,3,59,     ,5,0,0,0,0,0
260,20210806,18,220,60,50,110,201,  177,123,7,61,0,0,10024,81,7,60,    3,7,0,0,0,0,0
260,20210806,19,230,50,30,90,189,     ,135,7,17,0,0,10028,73,8,70,     ,5,0,0,0,0,0
260,20210806,20,210,30,30,70,180,     ,126,0,1,0,0,10031,73,8,70,     ,5,0,0,0,0,0
260,20210806,21,200,30,30,60,177,     ,124,0,0,0,0,10034,75,8,71,     ,5,0,0,0,0,0
260,20210806,22,200,40,50,80,178,     ,127,0,0,0,0,10034,75,8,72,     ,5,0,0,0,0,0
260,20210806,23,200,50,40,90,163,     ,137,0,0,0,-1,10034,70,8,84,   51,7,0,1,0,0,0
260,20210806,24,200,40,40,70,162,  157,131,0,0,0,-1,10036,70,8,81,   22,7,0,1,0,0,0
260,20210807,1,210,40,40,80,159,     ,130,0,0,0,0,10034,70,8,82,     ,5,0,0,0,0,0
260,20210807,2,200,40,30,70,152,     ,128,0,0,0,0,10032,70,1,85,     ,5,0,0,0,0,0
260,20210807,3,190,30,30,60,150,     ,134,0,0,0,0,10032,70,6,90,     ,5,0,0,0,0,0
260,20210807,4,180,30,30,70,152,     ,139,0,0,0,-1,10028,65,8,91,   23,7,0,1,0,0,0
260,20210807,5,180,30,30,50,152,     ,136,0,3,0,-1,10028,70,3,89,   23,7,0,1,0,0,0
260,20210807,6,180,40,30,60,155,  140,133,3,37,0,0,10027,70,3,86,    2,7,0,0,0,0,0
260,20210807,7,180,40,40,60,165,     ,130,7,93,0,0,10025,75,7,79,     ,5,0,0,0,0,0
260,20210807,8,190,40,30,70,172,     ,131,3,103,0,0,10025,75,8,76,     ,5,0,0,0,0,0
260,20210807,9,180,40,30,60,186,     ,137,3,144,0,-1,10020,75,8,73,   23,7,0,1,0,0,0
260,20210807,10,170,40,50,80,199,     ,135,7,221,0,0,10013,80,4,66,   12,7,0,0,0,0,0
260,20210807,11,150,40,40,120,191,     ,158,6,180,2,30,10010,70,2,81,   26,7,0,1,0,1,0
260,20210807,12,180,50,60,110,206,  151,125,9,268,0,0,10005,77,7,59,    3,7,0,0,0,0,0
260,20210807,13,190,50,50,100,215,     ,120,9,266,0,0,10001,80,7,54,     ,5,0,0,0,0,0
260,20210807,14,200,50,50,90,209,     ,118,4,177,0,0,9999,82,8,56,     ,5,0,0,0,0,0
260,20210807,15,190,40,40,80,209,     ,113,1,89,0,0,9994,83,8,54,     ,5,0,0,0,0,0
260,20210807,16,170,40,50,90,169,     ,142,0,19,5,12,10002,59,8,84,   81,7,0,1,0,1,0
260,20210807,17,140,20,30,60,164,     ,149,0,20,3,11,9997,61,8,90,   92,7,0,1,0,1,0
260,20210807,18,190,40,30,110,161,  157,140,5,30,6,16,9999,70,8,87,   26,7,0,1,0,1,0
260,20210807,19,210,30,20,60,154,     ,133,5,17,0,-1,9998,70,5,87,   23,7,0,1,0,0,0
260,20210807,20,170,30,20,60,147,     ,135,0,1,0,0,10005,65,5,92,     ,5,0,0,0,0,0
260,20210807,21,180,30,30,50,155,     ,137,0,0,0,0,10009,70,8,89,    3,7,0,0,0,0,0
260,20210807,22,190,40,40,80,155,     ,137,0,0,3,4,10008,70,8,89,   23,7,0,1,0,0,0
260,20210807,23,180,40,50,80,153,     ,142,0,0,4,4,10004,65,8,92,   81,7,0,1,0,0,0
260,20210807,24,200,50,50,90,155,  137,146,0,0,0,-1,10005,64,8,93,   81,7,0,1,0,0,0
260,20210808,1,210,40,30,80,156,     ,148,0,0,3,2,10008,60,8,94,   57,7,0,1,0,0,0
260,20210808,2,220,40,40,90,160,     ,153,0,0,8,27,10013,62,8,95,   61,7,0,1,0,0,0
260,20210808,3,220,50,60,100,157,     ,149,0,0,3,1,10022,60,8,94,   23,7,0,1,0,0,0
260,20210808,4,220,50,50,90,155,     ,142,0,0,0,0,10030,64,8,92,     ,5,0,0,0,0,0
260,20210808,5,210,50,40,110,152,     ,143,0,2,4,5,10036,63,7,94,   23,7,0,1,0,0,0
260,20210808,6,220,50,50,120,149,  149,142,0,10,5,9,10041,50,8,95,   82,7,0,1,0,0,0
260,20210808,7,220,50,60,100,156,     ,136,2,30,4,14,10051,64,8,87,   23,7,0,1,0,0,0
260,20210808,8,220,60,70,120,165,     ,130,2,81,0,0,10057,66,7,79,     ,5,0,0,0,0,0
260,20210808,9,210,70,70,150,174,     ,130,4,132,0,0,10063,68,8,75,    3,7,0,0,0,0,0
260,20210808,10,220,70,80,130,175,     ,121,2,148,0,0,10070,75,8,70,     ,5,0,0,0,0,0
260,20210808,11,200,70,80,130,180,     ,124,4,173,0,0,10074,73,7,69,     ,5,0,0,0,0,0
260,20210808,12,200,70,70,130,188,  148,125,6,212,0,0,10077,80,7,66,    2,7,0,0,0,0,0
260,20210808,13,220,60,40,130,164,     ,136,2,89,5,16,10083,70,8,83,   81,7,0,1,0,0,0
260,20210808,14,200,50,70,120,185,     ,124,8,214,0,-1,10087,74,5,67,   23,7,0,1,0,0,0
260,20210808,15,210,60,60,110,195,     ,128,9,200,0,0,10086,80,3,65,    1,7,0,0,0,0,0
260,20210808,16,230,40,30,120,160,     ,133,1,37,3,7,10095,70,8,83,   23,7,0,1,0,0,0
260,20210808,17,210,50,40,100,160,     ,129,1,51,0,-1,10097,70,8,81,   81,7,0,1,0,0,0
260,20210808,18,220,60,60,110,159,  151,127,2,27,2,3,10102,70,8,81,   23,7,0,1,0,0,0
260,20210808,19,200,50,50,110,155,     ,128,0,8,0,-1,10104,70,8,84,   23,7,0,1,0,0,0
260,20210808,20,200,40,40,90,155,     ,126,0,1,0,0,10111,70,5,82,     ,5,0,0,0,0,0
260,20210808,21,200,40,40,70,153,     ,127,0,0,0,0,10116,70,1,84,    1,7,0,0,0,0,0
260,20210808,22,200,40,50,80,154,     ,123,0,0,0,0,10118,70,5,81,     ,5,0,0,0,0,0
260,20210808,23,210,40,40,80,151,     ,120,0,0,0,0,10121,70,2,81,     ,5,0,0,0,0,0
260,20210808,24,210,40,40,90,151,  143,121,0,0,0,0,10123,70,3,82,    3,7,0,0,0,0,0
260,20210809,1,210,40,40,80,149,     ,121,0,0,0,0,10126,70,4,83,     ,5,0,0,0,0,0
260,20210809,2,200,40,40,70,141,     ,117,0,0,0,0,10127,70,8,85,     ,5,0,0,0,0,0
260,20210809,3,200,40,40,70,139,     ,117,0,0,0,0,10128,70,8,86,     ,5,0,0,0,0,0
260,20210809,4,200,40,40,70,141,     ,120,0,0,0,0,10129,68,8,87,     ,5,0,0,0,0,0
260,20210809,5,190,30,30,70,140,     ,121,0,3,0,0,10133,69,8,88,     ,5,0,0,0,0,0
260,20210809,6,190,30,30,60,145,  133,122,0,22,0,0,10136,70,7,86,     ,5,0,0,0,0,0
260,20210809,7,190,30,40,60,161,     ,131,10,101,0,0,10137,70,7,82,     ,5,0,0,0,0,0
260,20210809,8,200,40,40,80,173,     ,129,8,144,0,0,10137,75,3,75,     ,5,0,0,0,0,0
260,20210809,9,200,40,40,80,176,     ,131,0,89,0,0,10138,75,8,74,     ,5,0,0,0,0,0
260,20210809,10,190,40,50,90,184,     ,133,0,108,0,0,10138,75,8,72,     ,5,0,0,0,0,0
260,20210809,11,200,50,60,100,179,     ,132,0,102,0,-1,10140,75,8,73,   51,7,0,1,0,0,0
260,20210809,12,200,50,60,100,185,  144,132,1,123,0,-1,10140,75,8,71,   23,7,0,1,0,0,0
