Date,Time,WindDirection,WindSpeedAvg60min,WindGust,Temperature,Sunshineperhour,GlobalRadiation,HorizontalVisibility,CloudCover,AvgDailyTemperature,capacity,volume,percentage,emission,emissionfactor
2022-04-22,11:00:00,80,80,130,16.400000000000002,10,298,81,1,13.058333333333335,8781466,8781466,0.6458979845047,0,0.0
2022-04-22,12:00:00,80,70,130,17.0,10,271,81,4,13.058333333333335,8080008,8080008,0.59428423643112,0,0.0
2022-04-22,13:00:00,70,70,120,16.8,6,176,81,7,13.058333333333335,7329196,7329196,0.5390442609787,0,0.0
2022-04-22,14:00:00,70,70,120,16.400000000000002,1,103,83,8,13.058333333333335,5443822,5443822,0.40036600828171,0,0.0
2022-04-22,15:00:00,70,70,110,16.3,2,66,82,7,13.058333333333335,3845894,3845894,0.28283724188805,0,0.0
2022-04-22,16:00:00,80,80,120,15.5,0,30,82,8,13.058333333333335,2869208,2869208,0.21100175380707,0,0.0
2022-04-22,17:00:00,80,70,130,15.3,10,38,82,7,13.058333333333335,1481400,1481400,0.10893887281418,0,0.0
2022-04-22,18:00:00,70,70,130,14.2,2,6,83,0,13.058333333333335,321130,321130,0.023614512756467,0,0.0
2022-04-22,19:00:00,70,50,100,13.2,0,0,83,0,13.058333333333335,0,0,0.0,0,0.0
2022-04-22,20:00:00,70,30,50,11.9,0,0,80,0,13.058333333333335,0,0,0.0,0,0.0
2022-04-22,21:00:00,80,40,70,12.3,0,0,80,0,13.058333333333335,0,0,0.0,0,0.0
2022-04-22,22:00:00,60,50,90,11.9,0,0,80,4,13.058333333333335,0,0,0.0,0,0.0
2022-04-22,23:00:00,60,50,80,11.3,0,0,75,0,13.058333333333335,0,0,0.0,0,0.0
2022-04-22,00:00:00,70,50,90,11.0,0,0,75,1,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,01:00:00,70,50,90,10.3,0,0,75,1,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,02:00:00,70,50,80,10.8,0,0,72,8,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,03:00:00,60,50,90,9.8,0,0,66,1,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,04:00:00,50,50,80,9.3,0,3,64,0,13.620833333333335,21582,21582,0.0015864875167608,0,0.0
2022-04-23,05:00:00,60,50,80,10.2,10,34,67,0,13.620833333333335,607124,607124,0.044628299772739,0,0.0
2022-04-23,06:00:00,70,60,100,11.8,10,88,72,0,13.620833333333335,2279803,2279803,0.16757799685001,0,0.0
2022-04-23,07:00:00,80,70,120,13.2,10,147,72,1,13.620833333333335,4876569,4876569,0.35844275355339,0,0.0
2022-04-23,08:00:00,80,80,130,13.7,10,196,67,2,13.620833333333335,7366428,7366428,0.54143726825714,0,0.0
2022-04-23,09:00:00,70,80,130,15.4,7,193,69,7,13.620833333333335,8752897,8752897,0.6433219909668,0,0.0
2022-04-23,10:00:00,80,70,110,15.0,5,205,69,4,13.620833333333335,9813040,9813040,0.72121673822403,0,0.0
2022-04-23,11:00:00,80,80,120,16.400000000000002,6,213,69,7,13.620833333333335,10675622,10675622,0.78458672761917,0,0.0
2022-04-23,12:00:00,80,80,140,17.900000000000002,9,247,69,2,13.620833333333335,10595776,10595776,0.77869302034378,0,0.0
2022-04-23,13:00:00,80,80,130,17.8,7,199,73,5,13.620833333333335,9120174,9120174,0.67022722959518,0,0.0
2022-04-23,14:00:00,80,80,120,17.3,8,176,75,3,13.620833333333335,7741048,7741048,0.56885850429535,0,0.0
2022-04-23,15:00:00,80,80,130,16.7,6,116,80,3,13.620833333333335,6048763,6048763,0.4444845020771,0,0.0
2022-04-23,16:00:00,80,70,120,16.6,10,92,81,2,13.620833333333335,4170850,4170850,0.30647873878479,0,0.0
2022-04-23,17:00:00,80,70,110,16.0,10,51,81,1,13.620833333333335,1956409,1956409,0.14375452697277,0,0.0
2022-04-23,18:00:00,60,50,90,14.8,2,8,83,4,13.620833333333335,379952,379952,0.027917576953769,0,0.0
2022-04-23,19:00:00,50,40,70,13.5,0,0,83,0,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,20:00:00,60,50,80,13.3,0,0,83,0,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,21:00:00,60,50,90,12.9,0,0,83,1,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,22:00:00,60,50,90,12.1,0,0,83,0,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,23:00:00,40,40,80,11.1,0,0,83,0,13.620833333333335,0,0,0.0,0,0.0
2022-04-23,00:00:00,40,30,60,10.3,0,0,83,0,11.95,0,0,0.0,0,0.0
2022-04-24,01:00:00,40,40,80,9.4,0,0,80,0,11.95,0,0,0.0,0,0.0
2022-04-24,02:00:00,40,50,90,8.9,0,0,75,0,11.95,0,0,0.0,0,0.0
2022-04-24,03:00:00,40,40,80,8.0,0,0,75,0,11.95,0,0,0.0,0,0.0
2022-04-24,04:00:00,40,50,80,8.1,2,5,75,0,11.95,25546,25546,0.0018763724947348,0,0.0
2022-04-24,05:00:00,40,50,80,8.8,10,41,75,0,11.95,702015,702015,0.051562074571848,0,0.0
2022-04-24,06:00:00,40,50,80,10.2,10,97,80,0,11.95,2600618,2600618,0.19100600481033,0,0.0
2022-04-24,07:00:00,30,50,80,11.5,10,156,80,0,11.95,5160627,5160627,0.37901726365089,0,0.0
2022-04-24,08:00:00,20,50,80,13.0,10,209,80,0,11.95,7630900,7630900,0.56042575836182,0,0.0
2022-04-24,09:00:00,30,50,90,15.2,10,248,82,0,11.95,9755575,9755575,0.71644175052643,0,0.0
2022-04-24,10:00:00,30,60,100,15.7,10,275,80,0,11.95,11055264,11055264,0.81186324357986,0,0.0
2022-04-24,11:00:00,60,70,120,16.3,10,286,81,1,11.95,11499835,11499835,0.84448277950287,0,0.0
2022-04-24,12:00:00,30,70,110,16.7,10,285,82,1,11.95,10702359,10702359,0.78589451313019,0,0.0
2022-04-24,13:00:00,20,60,110,16.7,8,207,81,6,11.95,9340125,9340125,0.68584048748016,0,0.0
2022-04-24,14:00:00,30,60,110,16.6,7,147,83,1,11.95,7870933,7870933,0.57793897390366,0,0.0
2022-04-24,15:00:00,30,60,110,15.8,10,149,82,1,11.95,6297999,6297999,0.46242773532867,0,0.0
2022-04-24,16:00:00,20,60,120,14.9,10,106,82,1,11.95,4131862,4131862,0.30337023735046,0,0.0
2022-04-24,17:00:00,10,60,110,13.6,10,54,82,1,11.95,2077424,2077424,0.15252394974232,0,0.0
2022-04-24,18:00:00,10,50,90,11.9,2,10,80,0,11.95,455963,455963,0.033475711941719,0,0.0
2022-04-24,19:00:00,20,40,90,10.7,0,0,80,0,11.95,0,0,0.0,0,0.0
2022-04-24,20:00:00,20,40,80,9.7,0,0,75,0,11.95,0,0,0.0,0,0.0
2022-04-24,21:00:00,10,30,60,8.9,0,0,75,0,11.95,0,0,0.0,0,0.0
2022-04-24,22:00:00,10,30,50,8.200000000000001,0,0,70,0,11.95,0,0,0.0,0,0.0
2022-04-24,23:00:00,360,30,60,7.7,0,0,70,0,11.95,0,0,0.0,0,0.0
2022-04-24,00:00:00,350,20,40,7.1000000000000005,0,0,70,1,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,01:00:00,20,20,50,8.0,0,0,70,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,02:00:00,10,30,50,7.800000000000001,0,0,70,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,03:00:00,10,20,50,7.4,0,0,67,7,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,04:00:00,30,40,60,7.300000000000001,0,2,65,8,8.620833333333334,13756,13756,0.0010095799807459,0,0.0
2022-04-25,05:00:00,20,30,50,7.4,0,5,57,8,8.620833333333334,287874,287874,0.021127011626959,0,0.0
2022-04-25,06:00:00,20,30,50,7.6,0,12,57,8,8.620833333333334,903045,903045,0.066272273659706,0,0.0
2022-04-25,07:00:00,30,30,60,7.4,0,20,56,8,8.620833333333334,1436259,1436259,0.10540030151606,0,0.0
2022-04-25,08:00:00,40,30,60,7.6,0,27,57,8,8.620833333333334,1701469,1701469,0.1248584985733,0,0.0
2022-04-25,09:00:00,50,30,70,8.0,0,28,58,8,8.620833333333334,2356083,2356083,0.17288999259472,0,0.0
2022-04-25,10:00:00,40,20,50,8.6,0,53,62,8,8.620833333333334,2666919,2666919,0.19569274783134,0,0.0
2022-04-25,11:00:00,30,30,50,8.700000000000001,0,52,63,8,8.620833333333334,3135143,3135143,0.23004250228405,0,0.0
2022-04-25,12:00:00,40,30,60,8.8,0,41,63,8,8.620833333333334,3128011,3128011,0.22951124608517,0,0.0
2022-04-25,13:00:00,30,30,70,8.700000000000001,0,33,62,8,8.620833333333334,3268519,3268519,0.23981274664402,0,0.0
2022-04-25,14:00:00,40,40,70,9.8,0,67,63,8,8.620833333333334,2872675,2872675,0.21076300740242,0,0.0
2022-04-25,15:00:00,40,40,80,9.9,0,59,64,8,8.620833333333334,2338395,2338395,0.17155775427818,0,0.0
2022-04-25,16:00:00,60,30,70,10.3,2,54,67,8,8.620833333333334,1841702,1841702,0.13511325418949,0,0.0
2022-04-25,17:00:00,30,30,50,10.4,0,26,69,8,8.620833333333334,1124085,1124085,0.082463927567005,0,0.0
2022-04-25,18:00:00,10,30,60,10.3,0,3,72,8,8.620833333333334,316548,316548,0.023221539333463,0,0.0
2022-04-25,19:00:00,30,30,50,10.2,0,0,72,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,20:00:00,30,30,70,10.0,0,0,80,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,21:00:00,30,40,80,9.1,0,0,80,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,22:00:00,20,50,90,8.4,0,0,75,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,23:00:00,10,40,80,8.1,0,0,75,8,8.620833333333334,0,0,0.0,0,0.0
2022-04-25,00:00:00,20,30,70,8.200000000000001,0,0,75,8,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,01:00:00,20,30,60,8.1,0,0,75,8,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,02:00:00,20,30,70,8.0,0,0,75,8,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,03:00:00,360,30,60,7.800000000000001,0,0,70,8,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,04:00:00,20,40,70,7.800000000000001,0,2,70,8,9.204166666666667,23887,23887,0.0017517075175419,0,0.0
2022-04-26,05:00:00,10,40,70,8.200000000000001,0,18,70,8,9.204166666666667,463595,463595,0.033995900303125,0,0.0
2022-04-26,06:00:00,20,40,70,8.5,0,31,70,8,9.204166666666667,1552859,1552859,0.11386902630329,0,0.0
2022-04-26,07:00:00,360,50,90,9.3,1,75,75,5,9.204166666666667,3532053,3532053,0.25899249315262,0,0.0
2022-04-26,08:00:00,10,50,90,11.4,10,203,80,1,9.204166666666667,6299082,6299082,0.46187350153923,0,0.0
2022-04-26,09:00:00,360,60,110,11.6,10,245,80,1,9.204166666666667,8415691,8415691,0.61705124378204,0,0.0
2022-04-26,10:00:00,360,60,100,11.9,9,233,80,4,9.204166666666667,9399626,9399626,0.68917226791382,0,0.0
2022-04-26,11:00:00,360,50,100,13.0,10,283,81,2,9.204166666666667,9633262,9633262,0.70627850294113,0,0.0
2022-04-26,12:00:00,10,50,90,13.5,9,279,82,1,9.204166666666667,10129023,10129023,0.74260151386261,0,0.0
2022-04-26,13:00:00,360,50,90,13.0,10,249,83,1,9.204166666666667,9312396,9312396,0.68270826339722,0,0.0
2022-04-26,14:00:00,340,50,90,12.5,8,177,82,2,9.204166666666667,8060386,8060386,0.59090173244476,0,0.0
2022-04-26,15:00:00,340,50,80,12.8,9,178,82,7,9.204166666666667,6253957,6253957,0.45845851302147,0,0.0
2022-04-26,16:00:00,340,50,90,12.0,10,129,80,0,9.204166666666667,4133578,4133578,0.30300998687744,0,0.0
2022-04-26,17:00:00,350,40,80,10.7,8,48,83,1,9.204166666666667,2296296,2296296,0.16832350194454,0,0.0
2022-04-26,18:00:00,360,40,70,9.2,3,7,80,0,9.204166666666667,509510,509510,0.037347067147493,0,0.0
2022-04-26,19:00:00,360,20,50,7.300000000000001,0,0,75,0,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,20:00:00,340,20,30,5.7,0,0,70,0,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,21:00:00,330,20,30,4.800000000000001,0,0,65,0,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,22:00:00,330,20,30,3.2,0,0,60,0,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,23:00:00,330,10,30,2.4000000000000004,0,0,13,0,9.204166666666667,0,0,0.0,0,0.0
2022-04-26,00:00:00,330,10,30,2.1,0,0,63,1,7.5375,0,0,0.0,0,0.0
2022-04-27,01:00:00,330,20,30,1.5,0,0,3,1,7.5375,0,0,0.0,0,0.0
2022-04-27,02:00:00,0,10,30,1.2000000000000002,0,0,4,0,7.5375,0,0,0.0,0,0.0
2022-04-27,03:00:00,0,10,20,0.7000000000000001,0,0,5,0,7.5375,0,0,0.0,0,0.0
2022-04-27,04:00:00,150,10,10,1.4,5,8,6,0,7.5375,35014,35014,0.0025656300131232,0,0.0
2022-04-27,05:00:00,70,10,10,3.2,7,39,57,0,7.5375,626426,626426,0.045899674296379,0,0.0
2022-04-27,06:00:00,0,10,20,8.700000000000001,10,108,75,4,7.5375,2004127,2004127,0.14684249460697,0,0.0
2022-04-27,07:00:00,80,10,30,10.1,6,134,80,5,7.5375,3628397,3628397,0.2658439874649,0,0.0
2022-04-27,08:00:00,200,10,30,10.1,5,146,81,8,7.5375,5186771,5186771,0.38001024723053,0,0.0
2022-04-27,09:00:00,310,10,40,11.0,0,124,81,8,7.5375,6406826,6406826,0.46938198804855,0,0.0
2022-04-27,10:00:00,10,20,50,11.5,1,138,81,7,7.5375,7527863,7527863,0.5514942407608,0,0.0
2022-04-27,11:00:00,300,20,50,11.8,0,139,80,8,7.5375,7471931,7471931,0.54737824201584,0,0.0
2022-04-27,12:00:00,350,30,70,12.4,8,297,79,5,7.5375,8117787,8117787,0.59467297792435,0,0.0
2022-04-27,13:00:00,330,40,70,12.9,9,294,80,8,7.5375,7941104,7941104,0.58171027898788,0,0.0
2022-04-27,14:00:00,320,30,60,12.9,9,231,81,4,7.5375,7382497,7382497,0.54077249765396,0,0.0
2022-04-27,15:00:00,360,40,70,12.6,10,182,76,1,7.5375,6230027,6230027,0.456338763237,0,0.0
2022-04-27,16:00:00,360,40,70,11.8,10,118,81,7,7.5375,4082729,4082729,0.29904299974442,0,0.0
2022-04-27,17:00:00,360,40,60,10.8,10,59,80,0,7.5375,2005961,2005961,0.14692349731922,0,0.0
2022-04-27,18:00:00,360,30,60,9.5,3,12,82,0,7.5375,491563,491563,0.036002729088068,0,0.0
2022-04-27,19:00:00,10,20,40,8.3,0,0,80,0,7.5375,0,0,0.0,0,0.0
2022-04-27,20:00:00,20,20,40,7.1000000000000005,0,0,75,0,7.5375,0,0,0.0,0,0.0
2022-04-27,21:00:00,10,20,40,4.4,0,0,70,0,7.5375,0,0,0.0,0,0.0
2022-04-27,22:00:00,360,10,30,2.8000000000000003,0,0,65,0,7.5375,0,0,0.0,0,0.0
2022-04-27,23:00:00,360,10,30,2.1,0,0,60,0,7.5375,0,0,0.0,0,0.0
2022-04-27,00:00:00,30,10,30,1.6,0,0,64,0,8.8375,0,0,0.0,0,0.0
2022-04-28,01:00:00,50,20,30,1.8,0,0,65,0,8.8375,0,0,0.0,0,0.0
2022-04-28,02:00:00,40,20,30,1.0,0,0,60,0,8.8375,0,0,0.0,0,0.0
2022-04-28,03:00:00,40,20,30,0.6000000000000001,0,0,50,0,8.8375,0,0,0.0,0,0.0
2022-04-28,04:00:00,40,20,30,2.0,2,8,63,7,8.8375,45404,45404,0.003324287943542,0,0.0
2022-04-28,05:00:00,50,20,30,5.4,10,50,68,8,8.8375,774817,774817,0.056727200746536,0,0.0
2022-04-28,06:00:00,50,20,50,8.5,10,108,77,8,8.8375,2530190,2530190,0.18523874878883,0,0.0
2022-04-28,07:00:00,40,40,70,9.6,10,157,80,6,8.8375,4615164,4615164,0.33787176012993,0,0.0
2022-04-28,08:00:00,40,40,70,10.0,10,204,75,6,8.8375,6451026,6451026,0.47225776314735,0,0.0
2022-04-28,09:00:00,50,40,70,10.8,10,261,80,7,8.8375,8184193,8184193,0.59911727905273,0,0.0
2022-04-28,10:00:00,30,40,60,12.2,10,289,70,1,8.8375,9665691,9665691,0.70754599571228,0,0.0
2022-04-28,11:00:00,360,40,80,13.3,10,298,80,0,8.8375,10083825,10083825,0.73812925815582,0,0.0
2022-04-28,12:00:00,20,40,80,14.3,10,290,76,0,8.8375,10546664,10546664,0.77198326587677,0,0.0
2022-04-28,13:00:00,30,40,80,15.0,10,267,79,4,8.8375,10197535,10197535,0.74640327692032,0,0.0
2022-04-28,14:00:00,30,30,80,15.1,10,223,80,6,8.8375,8718649,8718649,0.63813626766205,0,0.0
2022-04-28,15:00:00,30,40,80,14.6,8,174,80,8,8.8375,6574720,6574720,0.48120173811913,0,0.0
2022-04-28,16:00:00,10,40,70,13.1,6,102,80,8,8.8375,3926057,3926057,0.28733751177788,0,0.0
2022-04-28,17:00:00,360,40,70,11.8,7,32,80,8,8.8375,1666021,1666021,0.12192779779434,0,0.0
2022-04-28,18:00:00,20,40,70,10.5,3,7,75,8,8.8375,246277,246277,0.018023213371634,0,0.0
2022-04-28,19:00:00,20,40,70,9.9,0,0,75,8,8.8375,0,0,0.0,0,0.0
2022-04-28,20:00:00,20,30,60,8.9,0,0,75,8,8.8375,0,0,0.0,0,0.0
2022-04-28,21:00:00,30,30,60,8.1,0,0,75,8,8.8375,0,0,0.0,0,0.0
2022-04-28,22:00:00,30,30,60,7.300000000000001,0,0,70,8,8.8375,0,0,0.0,0,0.0
2022-04-28,23:00:00,40,30,50,6.7,0,0,70,8,8.8375,0,0,0.0,0,0.0
2022-04-28,00:00:00,50,40,70,6.4,0,0,70,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,01:00:00,50,40,70,6.4,0,0,70,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,02:00:00,50,30,50,6.2,0,0,70,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,03:00:00,40,30,50,5.7,0,0,70,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,04:00:00,30,30,60,5.6000000000000005,0,4,69,8,8.779166666666667,37322,37322,0.002730374224484,0,0.0
2022-04-29,05:00:00,40,40,70,6.2,0,23,69,8,8.779166666666667,535358,535358,0.039164200425148,0,0.0
2022-04-29,06:00:00,40,40,80,7.6,5,65,69,8,8.779166666666667,1447366,1447366,0.1058789268136,0,0.0
2022-04-29,07:00:00,50,40,70,9.3,4,101,73,8,8.779166666666667,2750581,2750581,0.20120650529861,0,0.0
2022-04-29,08:00:00,60,40,80,9.2,0,105,75,8,8.779166666666667,4038716,4038716,0.29542449116707,0,0.0
2022-04-29,09:00:00,30,40,70,9.7,0,80,75,8,8.779166666666667,4359917,4359917,0.31890949606895,0,0.0
2022-04-29,10:00:00,30,50,90,10.1,0,115,80,8,8.779166666666667,4944552,4944552,0.36166074872017,0,0.0
2022-04-29,11:00:00,30,50,90,10.8,0,106,80,8,8.779166666666667,5686636,5686636,0.41592526435852,0,0.0
2022-04-29,12:00:00,20,50,80,12.3,2,172,74,8,8.779166666666667,6147875,6147875,0.44964626431465,0,0.0
2022-04-29,13:00:00,20,50,90,12.9,9,251,80,8,8.779166666666667,6257645,6257645,0.45765900611877,0,0.0
2022-04-29,14:00:00,10,50,90,12.4,6,177,81,8,8.779166666666667,5973276,5973276,0.43684723973274,0,0.0
2022-04-29,15:00:00,10,50,80,12.4,7,115,81,8,8.779166666666667,4812294,4812294,0.35192874073982,0,0.0
2022-04-29,16:00:00,10,50,90,11.3,10,100,82,8,8.779166666666667,3066966,3066966,0.22428350150585,0,0.0
2022-04-29,17:00:00,20,50,100,10.4,10,57,82,8,8.779166666666667,1781261,1781261,0.1302574723959,0,0.0
2022-04-29,18:00:00,10,40,90,9.5,3,13,80,8,8.779166666666667,528343,528343,0.038634650409222,0,0.0
2022-04-29,19:00:00,20,30,70,8.6,0,0,75,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,20:00:00,20,30,60,8.1,0,0,80,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,21:00:00,30,30,60,7.4,0,0,75,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,22:00:00,30,30,50,6.800000000000001,0,0,75,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,23:00:00,360,20,30,5.4,0,0,70,8,8.779166666666667,0,0,0.0,0,0.0
2022-04-29,00:00:00,340,10,30,3.1,0,0,65,8,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,01:00:00,320,10,10,1.9,0,0,62,2,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,02:00:00,320,10,30,1.6,0,0,18,8,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,03:00:00,340,10,30,2.2,0,0,27,7,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,04:00:00,330,10,30,4.5,0,2,61,8,7.908333333333334,48672,48672,0.0035578650422394,0,0.0
2022-04-30,05:00:00,300,10,30,6.6000000000000005,0,11,66,8,7.908333333333334,638297,638297,0.046657424420118,0,0.0
2022-04-30,06:00:00,310,10,30,8.9,0,42,75,8,7.908333333333334,2040085,2040085,0.1491190046072,0,0.0
2022-04-30,07:00:00,310,30,60,10.3,3,115,80,2,7.908333333333334,3666756,3666756,0.26801100373268,0,0.0
2022-04-30,08:00:00,340,30,60,11.5,10,208,80,5,7.908333333333334,4852853,4852853,0.35469350218773,0,0.0
2022-04-30,09:00:00,320,40,90,9.9,6,162,82,8,7.908333333333334,5708838,5708838,0.41724374890327,0,0.0
2022-04-30,10:00:00,300,30,60,10.5,0,55,82,8,7.908333333333334,5586762,5586762,0.40830799937248,0,0.0
2022-04-30,11:00:00,320,30,60,10.3,0,71,80,8,7.908333333333334,5927091,5927091,0.43316623568535,0,0.0
2022-04-30,12:00:00,350,30,50,11.0,0,68,81,8,7.908333333333334,5154938,5154938,0.376723498106,0,0.0
2022-04-30,13:00:00,320,30,60,10.9,0,103,82,8,7.908333333333334,5058940,5058940,0.36969473958015,0,0.0
2022-04-30,14:00:00,340,30,50,10.8,0,75,83,8,7.908333333333334,4043546,4043546,0.29548299312592,0,0.0
2022-04-30,15:00:00,330,30,60,10.3,0,47,75,8,7.908333333333334,3623744,3623744,0.26479676365852,0,0.0
2022-04-30,16:00:00,320,20,50,10.6,0,36,75,8,7.908333333333334,2650082,2650082,0.19364249706268,0,0.0
2022-04-30,17:00:00,330,30,50,10.1,0,22,75,8,7.908333333333334,1260749,1260749,0.092120222747326,0,0.0
2022-04-30,18:00:00,330,20,40,9.6,0,5,75,8,7.908333333333334,385949,385949,0.028199657797813,0,0.0
2022-04-30,19:00:00,350,20,30,8.8,0,0,75,8,7.908333333333334,7466,7466,0.0005454950151033,0,0.0
2022-04-30,20:00:00,340,20,30,8.200000000000001,0,0,70,8,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,21:00:00,350,10,30,7.300000000000001,0,0,70,7,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,22:00:00,340,10,30,6.300000000000001,0,0,65,7,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,23:00:00,990,10,30,4.6000000000000005,0,0,58,2,7.908333333333334,0,0,0.0,0,0.0
2022-04-30,00:00:00,320,20,30,3.1,0,0,4,0,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,01:00:00,320,10,30,1.7000000000000002,0,0,38,0,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,02:00:00,330,10,10,0.8,0,0,1,1,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,03:00:00,320,10,10,0.4,0,0,4,1,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,04:00:00,330,10,10,1.4,3,10,56,2,9.133333333333336,73397,73397,0.0053609549067914,0,0.0
2022-05-01,05:00:00,360,10,30,5.7,10,60,60,8,9.133333333333336,896435,896435,0.065474227070808,0,0.0
2022-05-01,06:00:00,40,10,30,8.9,9,92,68,8,9.133333333333336,2349631,2349631,0.17160800099373,0,0.0
2022-05-01,07:00:00,990,10,30,10.7,9,126,77,8,9.133333333333336,4392127,4392127,0.32077375054359,0,0.0
2022-05-01,08:00:00,990,10,30,11.5,1,134,80,8,9.133333333333336,5783964,5783964,0.42241099476814,0,0.0
2022-05-01,09:00:00,70,10,30,12.1,5,205,81,8,9.133333333333336,6974451,6974451,0.50933676958084,0,0.0
2022-05-01,10:00:00,990,10,30,13.5,6,227,82,8,9.133333333333336,7707901,7707901,0.56288123130798,0,0.0
2022-05-01,11:00:00,310,20,50,13.5,3,193,80,8,9.133333333333336,8282634,8282634,0.60483247041702,0,0.0
2022-05-01,12:00:00,360,20,40,14.3,6,244,78,8,9.133333333333336,8479412,8479412,0.61918097734451,0,0.0
2022-05-01,13:00:00,350,20,40,14.6,5,196,82,8,9.133333333333336,8214569,8214569,0.59982174634933,0,0.0
2022-05-01,14:00:00,320,10,30,14.4,2,114,82,8,9.133333333333336,6686476,6686476,0.48822575807571,0,0.0
2022-05-01,15:00:00,360,30,50,15.3,9,181,81,8,9.133333333333336,5193287,5193287,0.37918525934219,0,0.0
2022-05-01,16:00:00,10,30,50,14.7,10,110,82,8,9.133333333333336,3631327,3631327,0.26513049006462,0,0.0
2022-05-01,17:00:00,350,30,60,13.9,10,77,83,6,9.133333333333336,2224194,2224194,0.16238774359226,0,0.0
2022-05-01,18:00:00,30,20,50,12.3,5,12,83,8,9.133333333333336,558379,558379,0.040765825659037,0,0.0
2022-05-01,19:00:00,30,20,50,11.2,0,0,83,8,9.133333333333336,13771,13771,0.001005360041745,0,0.0
2022-05-01,20:00:00,20,20,40,9.7,0,0,80,7,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,21:00:00,10,20,30,6.4,0,0,70,8,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,22:00:00,10,10,30,5.0,0,0,65,1,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,23:00:00,30,10,30,4.1000000000000005,0,0,65,0,9.133333333333336,0,0,0.0,0,0.0
2022-05-01,00:00:00,30,10,30,3.6,0,0,65,0,10.754166666666668,0,0,0.0,0,0.0
2022-05-02,01:00:00,40,10,30,3.4000000000000004,0,0,60,0,10.754166666666668,0,0,0.0,0,0.0
2022-05-02,02:00:00,30,10,30,2.2,0,0,57,0,10.754166666666668,0,0,0.0,0,0.0
2022-05-02,03:00:00,10,10,20,1.8,0,0,61,0,10.754166666666668,0,0,0.0,0,0.0
2022-05-02,04:00:00,20,10,10,3.3000000000000003,3,10,59,0,10.754166666666668,92391,92391,0.0067428955808282,0,0.0
2022-05-02,05:00:00,360,10,10,7.800000000000001,10,53,70,0,10.754166666666668,1154168,1154168,0.084231272339821,0,0.0
2022-05-02,06:00:00,40,10,30,11.1,10,109,77,0,10.754166666666668,3211003,3211003,0.23433250188828,0,0.0
2022-05-02,07:00:00,70,20,40,13.6,10,167,80,0,10.754166666666668,5726771,5726771,0.41791400313377,0,0.0
2022-05-02,08:00:00,360,20,50,14.4,10,219,80,0,10.754166666666668,8086862,8086862,0.59012347459793,0,0.0
2022-05-02,09:00:00,50,30,60,15.1,10,256,81,0,10.754166666666668,9886369,9886369,0.72141551971436,0,0.0
2022-05-02,10:00:00,40,30,60,15.5,10,288,81,0,10.754166666666668,11065289,11065289,0.80741548538208,0,0.0
2022-05-02,11:00:00,20,30,70,16.1,10,304,80,1,10.754166666666668,11657748,11657748,0.85061800479889,0,0.0
