"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-01-04 06:00:00","2020-01-04 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,767751,767751,0.89138501882553,0,0
"2020-01-04 07:00:00","2020-01-04 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,765000,765000,0.88819199800491,0,0
"2020-01-04 08:00:00","2020-01-04 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,762250,762250,0.8849989771843,0,0
"2020-01-04 09:00:00","2020-01-04 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,763250,763250,0.88616001605988,0,0
"2020-01-04 10:00:00","2020-01-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,759750,759750,0.88209700584412,0,0
"2020-01-04 11:00:00","2020-01-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,735250,735250,0.85365098714828,0,0
"2020-01-04 12:00:00","2020-01-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,684250,684250,0.79443901777267,0,0
"2020-01-04 13:00:00","2020-01-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,618750,618750,0.71839100122452,0,0
"2020-01-04 14:00:00","2020-01-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,625750,625750,0.72651797533035,0,0
"2020-01-04 15:00:00","2020-01-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,672750,672750,0.78108698129654,0,0
"2020-01-04 16:00:00","2020-01-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,672252,672252,0.78050601482391,0,0
"2020-01-04 17:00:00","2020-01-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,587500,587500,0.68210798501968,0,0
"2020-01-04 18:00:00","2020-01-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,350999,350999,0.40752398967743,0,0
"2020-01-04 19:00:00","2020-01-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,212749,212749,0.24700999259949,0,0
"2020-01-04 20:00:00","2020-01-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,128501,128501,0.14919300377369,0,0
"2020-01-04 21:00:00","2020-01-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,103000,103000,0.11958699673414,0,0
"2020-01-04 22:00:00","2020-01-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,83250,83250,0.096656002104282,0,0
"2020-01-04 23:00:00","2020-01-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,59499,59499,0.069081999361515,0,0
"2020-01-05 00:00:00","2020-01-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,22750,22750,0.02641399949789,0,0
"2020-01-05 01:00:00","2020-01-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,49250,49250,0.057181000709534,0,0
"2020-01-05 02:00:00","2020-01-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,76001,76001,0.088238999247551,0,0
"2020-01-05 03:00:00","2020-01-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,125750,125750,0.14599999785423,0,0
"2020-01-05 04:00:00","2020-01-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,192249,192249,0.22320899367332,0,0
"2020-01-05 05:00:00","2020-01-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,266749,266749,0.30970600247383,0,0
"2020-01-05 06:00:00","2020-01-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,339500,339500,0.39417201280594,0,0
"2020-01-05 07:00:00","2020-01-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,333501,333501,0.38720500469208,0,0
"2020-01-05 08:00:00","2020-01-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,357751,357751,0.41536098718643,0,0
"2020-01-05 09:00:00","2020-01-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,517499,517499,0.60083597898483,0,0
"2020-01-05 10:00:00","2020-01-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,644500,644500,0.7482870221138,0,0
"2020-01-05 11:00:00","2020-01-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,623000,623000,0.72332501411438,0,0
"2020-01-05 12:00:00","2020-01-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,629748,629748,0.73116201162338,0,0
"2020-01-05 13:00:00","2020-01-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,607248,607248,0.70503902435303,0,0
"2020-01-05 14:00:00","2020-01-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,559750,559750,0.64989000558853,0,0
"2020-01-05 15:00:00","2020-01-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,558000,558000,0.64785802364349,0,0
"2020-01-05 16:00:00","2020-01-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,562000,562000,0.65250200033188,0,0
"2020-01-05 17:00:00","2020-01-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,554999,554999,0.64437502622604,0,0
"2020-01-05 18:00:00","2020-01-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,578250,578250,0.6713690161705,0,0
"2020-01-05 19:00:00","2020-01-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,600500,600500,0.69720202684402,0,0
"2020-01-05 20:00:00","2020-01-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,653250,653250,0.75844699144363,0,0
"2020-01-05 21:00:00","2020-01-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,638250,638250,0.74103099107742,0,0
"2020-01-05 22:00:00","2020-01-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,541749,541749,0.62899100780487,0,0
"2020-01-05 23:00:00","2020-01-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,433000,433000,0.50272798538208,0,0
"2020-01-06 00:00:00","2020-01-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,466248,466248,0.54133301973343,0,0
"2020-01-06 01:00:00","2020-01-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,574250,574250,0.66672497987747,0,0
"2020-01-06 02:00:00","2020-01-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,603749,603749,0.70097500085831,0,0
"2020-01-06 03:00:00","2020-01-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,614751,614751,0.71374702453613,0,0
"2020-01-06 04:00:00","2020-01-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,623748,623748,0.72419601678848,0,0
"2020-01-06 05:00:00","2020-01-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,596250,596250,0.69226801395416,0,0
"2020-01-06 06:00:00","2020-01-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,588001,588001,0.68268901109695,0,0
"2020-01-06 07:00:00","2020-01-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,666000,666000,0.77324998378754,0,0
"2020-01-06 08:00:00","2020-01-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,693250,693250,0.80488801002502,0,0
"2020-01-06 09:00:00","2020-01-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,710750,710750,0.82520598173141,0,0
"2020-01-06 10:00:00","2020-01-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755500,755500,0.87716197967529,0,0
"2020-01-06 11:00:00","2020-01-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,762250,762250,0.8849989771843,0,0
"2020-01-06 12:00:00","2020-01-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755001,755001,0.87658202648163,0,0
"2020-01-06 13:00:00","2020-01-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,737749,737749,0.85655397176743,0,0
"2020-01-06 14:00:00","2020-01-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,741500,741500,0.86090797185898,0,0
"2020-01-06 15:00:00","2020-01-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754501,754501,0.87600100040436,0,0
"2020-01-06 16:00:00","2020-01-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761250,761250,0.88383799791336,0,0
"2020-01-06 17:00:00","2020-01-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,755748,755748,0.87745302915573,0,0
"2020-01-06 18:00:00","2020-01-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,737250,737250,0.85597401857376,0,0
"2020-01-06 19:00:00","2020-01-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,727501,727501,0.84465301036835,0,0
"2020-01-06 20:00:00","2020-01-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754750,754750,0.87629199028015,0,0
"2020-01-06 21:00:00","2020-01-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,751499,751499,0.87251800298691,0,0
"2020-01-06 22:00:00","2020-01-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,749250,749250,0.86990600824356,0,0
"2020-01-06 23:00:00","2020-01-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,732749,732749,0.85074901580811,0,0
"2020-01-07 00:00:00","2020-01-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,704250,704250,0.81765902042389,0,0
"2020-01-07 01:00:00","2020-01-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,662500,662500,0.76918601989746,0,0
"2020-01-07 02:00:00","2020-01-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,611249,611249,0.70968300104141,0,0
"2020-01-07 03:00:00","2020-01-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,618249,618249,0.71780997514725,0,0
"2020-01-07 04:00:00","2020-01-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,578502,578502,0.67165899276733,0,0
"2020-01-07 05:00:00","2020-01-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,456000,456000,0.52943199872971,0,0
"2020-01-07 06:00:00","2020-01-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,389501,389501,0.45222300291061,0,0
"2020-01-07 07:00:00","2020-01-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,209751,209751,0.24352699518204,0,0
"2020-01-07 08:00:00","2020-01-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,169999,169999,0.19737599790096,0,0
"2020-01-07 09:00:00","2020-01-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,278000,278000,0.32276800274849,0,0
